log_y_lote,region
4.487096,"1B"
2.858354,"1B"
6.464401,"1B"
4.68975,"1B"
4.682251,"1B"
3.442924,"1B"
5.34979,"1B"
3.524686,"1B"
5.621885,"1B"
2.239589,"1B"
1.604711,"1B"
-.8052079,"1B"
1.50181,"1B"
-.5414841,"1B"
2.039287,"1B"
-.1264491,"1B"
1.737664,"1B"
-.4034416,"1B"
.3000083,"1B"
3.596901,"1B"
2.814882,"1B"
.6161366,"1B"
.2312387,"1B"
2.645004,"1B"
2.050679,"1B"
.8044336,"1B"
3.876143,"1B"
1.210672,"1B"
2.642416,"1B"
.082013,"1B"
2.958191,"1B"
1.633842,"1B"
2.314899,"1B"
5.575665,"1B"
1.894847,"1B"
-.0168949,"2A"
1.146262,"2A"
1.50814,"2A"
1.864824,"2A"
-1.494481,"2A"
-.3131517,"2A"
.6461237,"2A"
.2275976,"2A"
1.616934,"2A"
2.104346,"2A"
-.1084966,"2A"
-.6232836,"2A"
.6968802,"2A"
1.638441,"2A"
2.784214,"2A"
2.881006,"2A"
2.881006,"2A"
1.13833,"1B"
1.868149,"1B"
1.053378,"1B"
-.4584799,"1B"
-.0286598,"1B"
.8764307,"1B"
1.050353,"1B"
.6890889,"1B"
1.098259,"1B"
.6526585,"1B"
-1.251802,"1B"
1.375802,"1B"
-1.138856,"1B"
-2.648914,"1B"
2.974953,"1B"
1.804322,"1B"
.4620156,"1B"
1.286883,"1B"
3.018765,"1B"
1.521157,"1B"
.0746714,"1B"
-1.28817,"1B"
1.145219,"1B"
-2.183265,"1B"
.5850496,"1B"
2.120071,"1B"
-1.619281,"1B"
1.466768,"1B"
1.673364,"1B"
2.70528,"1B"
.6655396,"1B"
1.490776,"1B"
2.385648,"1B"
1.351794,"1B"
-.5046713,"1B"
-.3267819,"1B"
1.13034,"1B"
1.150056,"1B"
-.2108815,"1B"
-.304397,"1B"
-.0345708,"1B"
.3814592,"1B"
2.866011,"1B"
2.138024,"1B"
-.0530148,"1B"
2.085976,"1B"
3.022072,"1B"
.3078229,"1B"
1.050486,"1B"
3.625237,"1B"
1.929105,"1B"
1.476503,"1B"
1.859734,"1B"
-.5568801,"1B"
2.411762,"1B"
-.1422504,"1B"
.1574737,"1B"
-.7009395,"1B"
.3196894,"1B"
1.732124,"1B"
.3430292,"1B"
-1.738073,"1B"
2.642914,"1B"
.930864,"1B"
.9279386,"1B"
.7482933,"1B"
.7670944,"1B"
2.612706,"1B"
2.248165,"1B"
.0698525,"1B"
.9277251,"1B"
1.878756,"1B"
1.828835,"1B"
1.179965,"1B"
-.6115856,"1B"
1.198331,"1B"
.5252491,"1B"
.6353962,"1B"
.9412019,"1B"
1.389457,"1B"
.7201931,"1B"
.7298021,"1B"
.2558818,"1B"
-1.009116,"1B"
1.529988,"1B"
1.734173,"1B"
-1.541915,"1B"
-.5973353,"1B"
2.835047,"1B"
-1.509728,"1B"
-.293267,"1B"
.3764825,"1B"
.9029542,"1B"
2.230886,"1B"
-.283868,"1B"
-.5116893,"1B"
.7327812,"1B"
.748014,"1B"
.8697105,"1B"
1.851161,"1B"
1.121824,"1B"
.9068503,"1B"
2.470123,"1B"
1.733994,"1B"
-2.762163,"1B"
.6147586,"1B"
1.001529,"1B"
1.79537,"1B"
.8503774,"1B"
1.292797,"1B"
1.817314,"1B"
.7174885,"1B"
.3953407,"1B"
1.364407,"1B"
-1.433323,"1B"
-1.127818,"1B"
3.089013,"1B"
-.7206602,"1B"
-1.059529,"1B"
-1.126966,"1B"
2.051612,"1B"
-.0773995,"1B"
1.538672,"1B"
.5644726,"1B"
2.816875,"1B"
1.495357,"1B"
-.3684193,"1B"
1.125283,"1B"
-1.931077,"1B"
.0853793,"1B"
.6697967,"1B"
1.515211,"1B"
1.756693,"1B"
2.545335,"1B"
1.977477,"2A"
.8493344,"2A"
1.617479,"."
3.128483,"2B"
.2805744,"1A"
.0279945,"1A"
-2.271086,"1A"
-2.04213,"1A"
-.5719815,"1A"
-.1733931,"1A"
-2.808125,"1A"
.6162392,"1A"
.8370224,"1A"
-2.631047,"1A"
-1.382163,"1A"
-1.482387,"1A"
.1689915,"1A"
-2.58775,"1A"
-.9246001,"1A"
2.614911,"1A"
1.512085,"1A"
2.407917,"1A"
.2469226,"1A"
1.019591,"1A"
.423639,"1A"
1.502458,"1A"
-3.335157,"1A"
-3.151077,"1A"
-.0964151,"1A"
-3.010359,"1A"
1.015687,"1A"
-1.121625,"1A"
1.311075,"1A"
1.128498,"1A"
2.922113,"1A"
.5240834,"1A"
-.545324,"1A"
-.82563,"1A"
1.161941,"1A"
.7880346,"1A"
.1914878,"1A"
-.1326141,"1A"
.9903402,"1A"
.4832592,"1A"
-.6691651,"1A"
-.4729455,"1A"
.3872129,"1A"
-.4607617,"1A"
-1.405954,"1A"
1.047347,"1A"
.0560778,"1A"
2.486622,"1A"
1.646965,"1A"
-1.551414,"1A"
.6232182,"1A"
-.9773819,"1A"
.5481098,"1A"
-.7579972,"1A"
1.371805,"1A"
-3.035451,"1A"
1.227741,"1A"
-1.528942,"1A"
-.8734947,"1A"
-1.702535,"1A"
1.042733,"1A"
.8039727,"1A"
1.814644,"1A"
1.199127,"1A"
.3493532,"1A"
1.890123,"1A"
1.511693,"1A"
.0361487,"1A"
-.0618148,"1A"
.4946414,"1A"
.1295711,"1A"
-.962806,"1A"
1.910807,"1A"
1.808985,"1A"
1.16967,"1A"
1.571711,"1A"
1.469583,"1A"
-1.28143,"1A"
.4881137,"1A"
-.1141524,"1A"
1.842762,"1A"
4.234282,"1A"
-.2877154,"1A"
-.2450262,"1A"
.0267199,"1A"
-1.501584,"1A"
-1.122928,"1A"
-3.276955,"1A"
1.22678,"1A"
1.565122,"1A"
.2191114,"1A"
.9829395,"1A"
.0460244,"1A"
-1.02737,"1A"
-2.315984,"1A"
1.253697,"1A"
.5781851,"1A"
-.5733679,"1A"
-.254669,"1A"
-1.332174,"1A"
-2.608255,"1A"
1.702134,"1A"
1.211813,"1A"
2.05562,"1A"
3.363291,"1A"
-1.985631,"1A"
.1948099,"1A"
1.695764,"1A"
-1.954806,"1A"
-.5747848,"1A"
.0165818,"1A"
.5673685,"1A"
-.119881,"1A"
-2.151617,"1A"
-1.583824,"1A"
1.494532,"1A"
2.716567,"1A"
.7901877,"1A"
-.5109373,"1A"
1.228277,"1A"
.0926704,"1A"
1.415606,"1A"
1.047508,"1A"
3.663426,"1A"
.9519203,"1A"
-1.110528,"1A"
-.3915015,"1A"
1.39867,"1A"
2.048806,"1A"
-2.675723,"1A"
-1.264059,"1A"
-2.417637,"1A"
-2.127699,"1A"
.1521887,"1A"
-.4839192,"1A"
-1.644397,"1A"
-2.040013,"1A"
1.9026,"1A"
1.078831,"1A"
2.289436,"1A"
1.107542,"1A"
-1.678799,"1B"
.5854562,"1B"
2.342335,"1B"
2.079216,"1B"
1.153331,"1B"
-1.628972,"1B"
.1476266,"1B"
3.222469,"1B"
.5664155,"1B"
2.448865,"1B"
1.009439,"1B"
1.582021,"1B"
.437758,"1B"
.7684494,"1B"
3.63418,"1B"
1.844972,"1B"
1.978755,"1B"
.0648978,"1B"
-.2644305,"1B"
1.637452,"1B"
1.963118,"1B"
1.955566,"1B"
-.6146281,"1B"
2.731102,"1B"
.9406125,"1B"
1.796407,"1B"
-.339294,"1B"
1.930399,"1B"
-.7295228,"1B"
1.676612,"1B"
2.345041,"1B"
1.217651,"1B"
1.044012,"1B"
.0439499,"1B"
3.222896,"1B"
2.796391,"1B"
2.879805,"1B"
1.734183,"1B"
1.1508,"1B"
2.259847,"1B"
1.655155,"1B"
1.51469,"1B"
-.2223464,"1B"
-1.37262,"1B"
3.017445,"1B"
.8844367,"1B"
2.596627,"1B"
2.937404,"1B"
.7044629,"1B"
-1.312984,"1B"
.0148886,"1B"
.7757543,"1B"
-.1398002,"1B"
2.465979,"1B"
-.4385902,"1B"
2.38061,"1B"
1.141946,"1B"
-1.111649,"1B"
.3905545,"1B"
1.814118,"1B"
2.104839,"1B"
1.417258,"1B"
1.572809,"1B"
-1.70365,"1B"
1.639754,"1B"
.2503151,"1B"
-.2246059,"1B"
2.381831,"1B"
.6463962,"1B"
.4028818,"1B"
-1.4407,"1B"
.4202092,"1B"
.6897414,"1B"
-.1655871,"1B"
.6383794,"1B"
2.155942,"1B"
.1240655,"1B"
.1713111,"1B"
2.763094,"1B"
2.692314,"1B"
.6336997,"1B"
.3488806,"2B"
1.457566,"2B"
.9800577,"2B"
2.384395,"2B"
-.0009845,"2B"
.8192158,"2B"
.5746789,"2B"
-2.742316,"2B"
-1.379895,"2B"
-1.644842,"2B"
-.4826319,"2B"
2.673321,"2B"
1.328803,"2B"
.1112283,"2B"
1.453355,"2B"
-.5389011,"2B"
.8575254,"2B"
1.175444,"2B"
1.776263,"2B"
-.0916538,"2B"
.5793624,"2B"
.4724444,"2B"
1.693426,"2B"
1.627845,"2B"
2.643561,"2B"
-5.569339,"2B"
1.913874,"2B"
.1983097,"2B"
1.388043,"2B"
1.848874,"2B"
1.759897,"2B"
-.0496536,"2B"
-.606311,"2B"
1.011823,"2B"
2.226221,"2B"
1.430027,"2B"
1.331719,"2B"
.455074,"2B"
1.568674,"2B"
1.450032,"2B"
1.109137,"2B"
1.274935,"2B"
-1.403966,"2B"
1.221172,"2B"
2.107939,"2B"
1.795834,"2B"
-.5676182,"2B"
.6827028,"2B"
1.075296,"2B"
.1565422,"2B"
.9154423,"2B"
1.025059,"2B"
1.164681,"2B"
.0744579,"2B"
.2431266,"2B"
.2672064,"2B"
.2950846,"2B"
-.2402096,"2B"
.8897372,"2B"
-1.985806,"2B"
2.098366,"2B"
1.669164,"2B"
.28142,"2B"
1.149258,"2B"
1.763355,"2B"
.48804,"2B"
.36465,"2B"
2.319137,"2B"
.8852004,"2B"
1.258299,"1B"
2.168308,"1B"
.5460672,"1B"
-.1250191,"1B"
2.243767,"1B"
2.087924,"1B"
2.767199,"1B"
2.123865,"1B"
1.65361,"1B"
5.137579,"1B"
1.387544,"1B"
1.844229,"1B"
-.3038277,"1B"
.5645976,"1B"
-.0248431,"1B"
4.927355,"1B"
3.14454,"1B"
1.566401,"1B"
1.594992,"1B"
3.152612,"1B"
2.484048,"1B"
2.798598,"1B"
1.618358,"1B"
2.518793,"1B"
2.587516,"1B"
.7647001,"1B"
5.127381,"1B"
.3262199,"1B"
2.588809,"1B"
2.133482,"1B"
2.041484,"1B"
4.196984,"1B"
4.092242,"1B"
4.092242,"1B"
1.474033,"1B"
1.192613,"1B"
.0875162,"1B"
2.322231,"1B"
1.69866,"1B"
3.646071,"1B"
1.753315,"1B"
1.194092,"1B"
.9869282,"1B"
4.256306,"1B"
2.2519,"1B"
3.686241,"1B"
-.1248651,"1B"
1.681358,"1B"
2.264044,"1B"
2.372876,"1B"
-1.039702,"1B"
3.594695,"1B"
1.364097,"1B"
2.804214,"1B"
2.712069,"1B"
-2.054078,"1B"
3.861691,"1B"
1.999879,"1B"
3.267194,"1B"
2.451281,"1B"
2.928267,"1B"
4.652721,"1B"
2.462576,"1B"
1.320424,"1B"
2.083453,"1B"
2.40663,"1B"
2.465613,"1B"
.7307994,"1B"
3.67507,"1B"
1.379174,"1B"
.2309212,"1B"
5.297152,"1B"
-.4002343,"1B"
6.504939,"1B"
.1320891,"1B"
-.0507387,"1B"
6.497997,"1B"
5.282218,"1B"
2.524584,"1B"
3.662892,"1B"
3.330514,"1B"
.7784713,"1B"
-.6723216,"1B"
3.484772,"1B"
1.07635,"1B"
3.205714,"1B"
4.181177,"1B"
1.100717,"1B"
1.660866,"1B"
5.099659,"1B"
4.546679,"1B"
4.546679,"1B"
5.303762,"1B"
4.925034,"1B"
2.767834,"1B"
4.803234,"1B"
4.376068,"1B"
2.194029,"1B"
5.791387,"1B"
5.657358,"1B"
3.743647,"1B"
2.623893,"1B"
2.204723,"1B"
-.6740664,"1B"
1.296408,"1B"
2.436959,"1B"
.9185242,"1B"
2.641184,"1B"
3.341472,"1B"
5.977586,"1B"
3.251893,"1B"
2.962512,"1B"
3.215257,"1B"
.6986968,"1B"
1.009526,"1B"
4.085253,"1B"
1.609016,"1B"
2.523783,"1B"
1.13282,"1B"
3.606817,"1B"
3.403358,"1B"
-.1214967,"1B"
2.474915,"1B"
3.301484,"1B"
2.339303,"1B"
1.250695,"1B"
2.652573,"1B"
3.010291,"1B"
.4975276,"1B"
2.388111,"1B"
3.332594,"1B"
2.501108,"1B"
1.560164,"1B"
2.664433,"1B"
2.191044,"1B"
2.793102,"1B"
1.466549,"1B"
2.981781,"1B"
2.249604,"1B"
1.756932,"1B"
1.943995,"1B"
2.872117,"1B"
3.910304,"1B"
2.451824,"1B"
1.687996,"1B"
-.526293,"1B"
2.311357,"1B"
1.826563,"1B"
5.08552,"1B"
5.08552,"1B"
.2875145,"1B"
2.112397,"1B"
2.703004,"1B"
1.286772,"1B"
-.9313155,"1B"
1.100863,"1B"
5.003872,"1B"
3.696136,"1B"
-.5257177,"1B"
-.2278295,"1B"
2.119015,"1B"
.00029,"1B"
1.300649,"1B"
2.705754,"1B"
2.13554,"1B"
3.640427,"1B"
3.740226,"1B"
2.192454,"1B"
1.792149,"1B"
3.088913,"1B"
2.233941,"1B"
.4066311,"1B"
3.108985,"1B"
3.741913,"1B"
5.29448,"1B"
.4509482,"2B"
.4932928,"2B"
-.9771082,"2B"
-1.574351,"2B"
2.12931,"2B"
-1.585697,"2B"
1.935528,"2B"
1.432987,"2B"
-.6207595,"2B"
.9539872,"2B"
3.170538,"2B"
.2787599,"2B"
1.770248,"2B"
-.5554343,"2B"
-1.983622,"2B"
1.961432,"2B"
2.025918,"2B"
.0869297,"2B"
-1.655848,"2B"
.2279798,"2B"
.4654495,"1A"
1.630252,"1A"
2.065899,"1A"
.9789612,"1A"
-1.462726,"1A"
-.6342124,"1A"
-.1059674,"1A"
-.5611475,"1A"
1.034532,"1A"
.6415802,"1A"
.3492404,"1A"
.2331968,"1A"
-3.785126,"1A"
-2.325332,"1A"
-1.900278,"1A"
.3415877,"1A"
1.297499,"1A"
-1.349195,"1A"
-3.239436,"1A"
-2.117094,"1A"
2.309372,"1A"
-.2223626,"1A"
1.02181,"1A"
2.884393,"1A"
-2.864704,"1A"
-5.427743,"1A"
1.928853,"1A"
-3.171396,"1A"
-2.828812,"1A"
1.290876,"1A"
2.031299,"1A"
.3119966,"1A"
1.394813,"1A"
-3.089779,"1A"
-4.352856,"1A"
.4789634,"1A"
3.337952,"1A"
2.003873,"1A"
.8554956,"1A"
-.685572,"1A"
1.847459,"1A"
.2104068,"1A"
1.620081,"1A"
1.219182,"1A"
1.042084,"1A"
1.790183,"1A"
-1.66248,"1A"
.423652,"1A"
1.872663,"2B"
.9669876,"2B"
-.2342551,"2B"
-.6651819,"2B"
1.249105,"2A"
-1.199699,"2A"
.4061916,"2A"
2.328126,"2A"
-.2658815,"2A"
-2.56133,"2A"
3.154568,"2A"
1.77347,"2A"
2.566202,"2A"
2.519308,"2A"
-3.646318,"2A"
-1.652946,"2A"
1.27825,"2A"
.5087795,"2A"
-2.445867,"2A"
-1.495181,"2A"
1.637207,"2A"
.5431786,"2A"
-.9561887,"2A"
-1.612568,"2A"
-1.596852,"2A"
1.632578,"2A"
1.89389,"2A"
-.0689321,"2A"
1.791899,"2A"
1.773205,"2A"
3.930482,"2A"
1.549928,"2A"
2.61434,"2A"
2.044086,"2A"
.9142286,"2A"
1.430988,"2A"
2.601037,"2A"
.109222,"2A"
.0383454,"2A"
1.635482,"2A"
1.189434,"2A"
1.289015,"2A"
2.469675,"2A"
-.9178019,"2A"
1.306656,"2A"
1.333481,"2A"
2.494478,"2A"
-.8988168,"2A"
1.378255,"2A"
2.526624,"2A"
.0956283,"2A"
.1392488,"2A"
.9060424,"2A"
-.3120389,"2A"
.3141098,"2A"
-2.023144,"2A"
.6751665,"2A"
1.160901,"2A"
1.91528,"2A"
-.233905,"2A"
1.303833,"2A"
1.721827,"2A"
1.910628,"2A"
-.3008686,"2A"
1.32365,"2A"
-.3761899,"2A"
1.832937,"2A"
1.204746,"2A"
1.819141,"2A"
-1.7924,"2A"
-4.275003,"2A"
-2.632994,"2A"
1.303899,"2A"
-1.337878,"2A"
-1.840878,"2A"
-1.472358,"2A"
-.9836653,"2A"
-.0384612,"2A"
1.718864,"2A"
2.056456,"2A"
-1.754059,"2A"
-1.915074,"2A"
1.420261,"2A"
2.204833,"2A"
1.709278,"2A"
-.9393111,"2A"
-2.195526,"2A"
-.6084753,"2A"
-.3490072,"2A"
.0434809,"2A"
1.680109,"2A"
-.8405573,"2A"
2.925567,"2A"
-.353678,"2A"
1.072628,"2A"
.437758,"2A"
2.944386,"2A"
-.0362958,"2A"
2.359929,"2B"
.5762425,"2B"
1.921127,"2B"
1.204203,"2B"
1.717815,"2B"
.2189749,"2B"
.9266053,"2B"
3.824773,"2A"
3.012757,"2A"
2.778769,"2A"
2.181082,"2A"
.6814945,"2A"
2.725445,"2A"
1.000856,"2A"
2.709183,"2A"
1.036684,"2A"
-.8392833,"2A"
2.056283,"."
.0650103,"2A"
4.375635,"2A"
-1.679748,"2A"
3.508831,"2A"
2.217284,"2A"
3.173757,"2A"
.7092469,"2A"
.6482962,"2A"
-.0951726,"2A"
2.677639,"2A"
-.4211266,"2A"
4.356297,"2A"
3.476091,"2A"
-.1938578,"2A"
.5657001,"2A"
-.7283828,"2A"
.7345387,"2A"
1.619442,"2A"
-.8422321,"2A"
2.300646,"2A"
2.911035,"2A"
-.3935805,"2A"
-.7570822,"2A"
4.303952,"2A"
5.509405,"2A"
3.6975,"2A"
3.804903,"2A"
3.133435,"2A"
.4916489,"2A"
-1.24781,"2A"
2.092387,"2A"
3.572169,"2A"
4.155018,"2A"
-.0801932,"2A"
.1829213,"2A"
2.268579,"2A"
-.5588453,"2A"
2.503197,"2A"
-.7437165,"2A"
2.06964,"2A"
4.386987,"2A"
2.777328,"2A"
4.405922,"2A"
1.604841,"2A"
2.823478,"2A"
2.522387,"2A"
1.025963,"2A"
1.687032,"2A"
-2.660775,"2A"
-.092157,"2A"
2.203892,"2A"
3.830175,"2A"
.9241716,"2A"
2.33419,"2A"
1.536375,"2A"
4.064126,"2A"
.3623349,"2A"
.8097829,"2A"
.2817973,"2A"
4.353779,"2A"
3.735489,"2A"
3.185799,"2A"
2.669801,"2A"
5.128045,"2A"
2.556405,"2A"
-.7360339,"2A"
2.557212,"2A"
.3219676,"2A"
.1679353,"2A"
-.6247953,"2A"
.4349138,"2A"
2.123178,"2A"
1.213532,"2A"
1.77788,"2A"
3.79698,"2A"
.5676804,"2A"
.204401,"2A"
.9212743,"2A"
-2.124573,"2A"
1.084875,"2A"
-.960828,"2A"
-3.307379,"2A"
.2522673,"2A"
-.5431629,"2A"
1.438823,"2A"
1.910511,"2A"
-3.179415,"1A"
-3.370397,"1A"
-.4122314,"1A"
-.1678886,"1A"
-1.942808,"1A"
-.1853373,"1A"
.522436,"1A"
.8795272,"1A"
1.552933,"1A"
1.727603,"1A"
.2955461,"1A"
2.016767,"1A"
-1.485757,"1A"
.2625258,"1A"
-1.128386,"1B"
.4414305,"1B"
.6502188,"1B"
.280597,"1B"
.6533403,"1B"
-.2494324,"1B"
-1.021423,"1B"
.9688491,"1B"
-.0701929,"1B"
1.543653,"1B"
-.9015992,"1B"
1.079915,"1B"
.991376,"1B"
-1.057958,"1B"
-1.730922,"1B"
.76382,"1B"
.7302117,"1B"
.8223273,"1B"
.3132474,"2B"
-.3249161,"2B"
1.631031,"2B"
.5314574,"2B"
-.7577561,"2B"
.5910702,"2B"
.3310145,"2B"
.8770051,"2B"
1.336807,"2B"
-.6984251,"2B"
1.539554,"2B"
-2.324933,"2B"
.6693872,"2B"
.8253546,"2B"
1.419647,"2B"
-.2899193,"2B"
-1.835567,"2B"
.7911764,"2B"
-1.095447,"2B"
-.1814979,"2B"
.4000639,"2B"
1.090379,"2B"
1.053556,"2B"
-1.211753,"2B"
-1.079004,"2B"
-3.399499,"2B"
-.143569,"2B"
1.794551,"2B"
-1.137467,"2B"
2.335197,"2B"
.2026715,"2B"
-.3253244,"2B"
2.274949,"2B"
-.7052238,"2B"
-3.604171,"2B"
1.694824,"2B"
-.789896,"2B"
.7175714,"2B"
.5180316,"2B"
.9841849,"2B"
2.369552,"2B"
3.346076,"2B"
-1.013011,"2B"
1.670017,"2B"
-.8606976,"2B"
.0418136,"2B"
1.081585,"2B"
.6746318,"2B"
-1.772851,"2B"
1.364067,"2B"
-.1987119,"2B"
2.265996,"2B"
.856562,"2B"
.8532231,"2B"
1.794738,"2B"
.9308838,"2B"
1.38329,"2B"
1.043202,"2B"
2.720848,"2B"
3.04547,"2B"
.6698427,"2B"
.9309665,"2B"
1.332456,"2B"
-.5071989,"2B"
1.87763,"2B"
1.031585,"2B"
1.828956,"2B"
-.2284312,"2B"
1.929119,"2B"
.2854195,"2B"
1.686866,"2B"
.4863136,"2B"
.1046843,"2B"
.4252808,"2B"
1.158477,"2B"
.0795779,"2B"
.2064205,"2B"
-1.459102,"2B"
2.464151,"2B"
1.686147,"2B"
-1.174016,"2B"
1.003697,"2B"
.8334351,"2B"
1.215788,"2B"
.0263205,"2B"
.9712484,"2B"
-.5815736,"2B"
1.449058,"2B"
-.7186168,"2B"
.3932306,"2B"
-1.391387,"2B"
1.560351,"2B"
-1.098739,"2B"
.4898185,"2B"
1.55761,"2B"
1.282391,"2B"
-1.868286,"2B"
1.032412,"2B"
-.60908,"2B"
1.311493,"2B"
-1.642535,"2B"
.3046793,"2B"
1.100787,"2B"
-2.313282,"2B"
-3.512274,"2B"
.6815198,"2A"
3.727874,"2A"
1.369929,"2A"
1.932366,"2A"
2.273344,"2A"
1.165277,"2A"
1.671265,"2A"
2.718073,"2A"
2.81639,"2A"
-.9394391,"2A"
.4074365,"2A"
2.088528,"2A"
3.164474,"2A"
1.954282,"2A"
1.54766,"2A"
-.1046385,"2A"
1.54324,"2A"
1.964386,"2A"
1.532332,"2A"
-.0055121,"2A"
.586152,"2A"
.296156,"2A"
1.362867,"2A"
.6466948,"2A"
-.6100771,"2A"
.6511057,"2A"
1.374369,"2A"
-.1147388,"2A"
2.248281,"2A"
2.088554,"2A"
1.602685,"2A"
.4657885,"2A"
-2.173023,"2A"
2.186085,"2A"
-.0677404,"2A"
.957663,"2A"
2.394042,"2A"
2.233246,"2A"
-.5032527,"2A"
1.147618,"2A"
-1.800671,"2A"
1.40393,"2A"
.4474001,"2A"
-.282225,"2A"
.1191687,"2A"
.3360507,"2A"
3.617158,"1B"
-2.9424,"1B"
3.198983,"1B"
1.685951,"1B"
1.209981,"1B"
1.54054,"1B"
.9604301,"1B"
-1.026597,"1B"
2.285673,"1B"
.847832,"1B"
1.702526,"1B"
1.464216,"1B"
3.354224,"1B"
2.704129,"1B"
2.216741,"1B"
4.167223,"1B"
.438642,"1B"
2.088026,"1B"
1.341564,"1B"
.8969325,"1B"
.5309224,"1B"
3.050599,"1B"
3.148767,"1B"
1.594657,"1B"
1.594657,"1B"
4.500593,"1B"
4.455723,"1B"
1.041513,"1B"
-.4797114,"2B"
-.8442911,"2B"
2.215177,"2B"
1.709495,"1B"
2.871291,"1B"
-.4410042,"1B"
1.931358,"1B"
-1.822681,"1B"
2.371159,"1B"
-5.594569,"1B"
.5306341,"1B"
.2352618,"1B"
.0961734,"1B"
2.726663,"1B"
-2.017842,"1B"
2.942832,"1B"
.9804292,"1B"
-1.394286,"1B"
.5131469,"1B"
-2.559466,"1B"
-2.160027,"1B"
-1.465125,"1B"
-.0787446,"1B"
-.7334985,"1B"
-.1990707,"1B"
.9039104,"1B"
1.407109,"1B"
1.064124,"1B"
2.206366,"1B"
1.391018,"1B"
3.640314,"1B"
-.4016514,"1B"
1.438595,"1B"
1.666064,"1B"
-.3493008,"1B"
2.517745,"1B"
1.661427,"1B"
2.414064,"1B"
1.499221,"1B"
-3.290479,"1B"
1.517231,"1B"
1.069444,"1B"
1.355977,"1B"
-.8999869,"1B"
2.035325,"1B"
1.299404,"1B"
1.572539,"1B"
-.8217036,"1B"
3.63892,"1B"
2.554448,"1B"
2.577387,"1B"
1.490778,"1B"
2.060262,"1B"
3.200716,"1B"
3.167726,"1B"
1.001334,"1B"
2.844031,"1B"
4.74574,"1B"
3.394787,"1B"
5.259618,"1B"
3.728415,"1B"
2.267273,"1B"
1.751451,"1B"
2.579467,"1B"
1.84674,"1B"
.3321056,"1B"
1.76611,"1B"
-3.626656,"1B"
-1.739182,"1B"
1.682114,"1B"
-2.876759,"1B"
.5363588,"1B"
-1.219198,"1B"
2.289912,"1B"
.8203391,"1B"
3.308603,"1B"
.4396475,"1B"
1.858701,"1B"
2.74316,"1B"
.6687059,"1B"
1.403127,"1B"
1.382219,"1B"
2.099084,"1B"
1.208578,"1B"
.657691,"1B"
2.160624,"1B"
.1282437,"1B"
3.117087,"1B"
2.750778,"1B"
3.214671,"1B"
3.644389,"1B"
1.553229,"1B"
.3825786,"1B"
-.3980924,"1B"
1.611164,"1B"
.2033163,"1B"
2.996067,"1B"
3.017088,"1B"
1.725078,"1B"
1.40016,"1B"
.4752461,"1B"
1.271845,"1B"
3.33841,"1B"
3.213646,"1B"
.8026785,"1B"
1.454612,"1B"
2.348676,"1B"
1.253708,"1B"
3.094437,"1B"
-.0296636,"1B"
-.5220181,"1B"
-.0643103,"1B"
1.389078,"1B"
.9093306,"1B"
1.270241,"1B"
2.168561,"1B"
.2222552,"1B"
2.320307,"1B"
1.658373,"1B"
1.471116,"1B"
4.859045,"1B"
3.175806,"1B"
1.837988,"1B"
2.306946,"1B"
.7805031,"1B"
1.08359,"1B"
.6426536,"1B"
1.163038,"1B"
2.792011,"1B"
2.108601,"1B"
2.589844,"1B"
1.336058,"1B"
1.798714,"1B"
.9430378,"1B"
1.946634,"1B"
2.275863,"1B"
2.70423,"1B"
2.250954,"1B"
2.119238,"1B"
2.55842,"1B"
.5258581,"1B"
.997384,"1B"
-1.352109,"1B"
.3957784,"1B"
.7634658,"1B"
.4593723,"1B"
.5404213,"1B"
2.057514,"1B"
.9659985,"1B"
2.056008,"1B"
1.42723,"1B"
1.32142,"1B"
2.791619,"1B"
-.4287972,"1B"
1.300687,"1B"
2.390733,"1B"
2.136391,"1B"
1.706401,"1B"
2.24083,"1B"
1.061063,"1B"
.9158907,"1B"
1.633723,"1B"
1.913324,"1B"
-3.931614,"1B"
3.609336,"1B"
-.3770934,"1B"
2.512295,"1B"
1.506984,"1B"
1.858695,"1B"
-.9314602,"1B"
.594227,"1B"
2.031897,"1B"
-.6512147,"1B"
-.4302261,"1B"
2.218706,"1B"
3.882975,"1B"
1.961667,"1B"
.9625024,"1B"
.4522787,"1B"
2.737583,"1B"
1.203648,"1B"
.8979108,"1B"
-1.820116,"1B"
.8779739,"1B"
2.458837,"1B"
1.695071,"1B"
1.837109,"1B"
.7988396,"1B"
.6327654,"1B"
1.579774,"1B"
1.829474,"1B"
1.234875,"1B"
-4.981465,"1B"
3.570954,"1B"
4.14306,"1B"
2.429473,"1B"
3.145333,"1B"
1.730327,"1B"
.6986669,"1B"
1.386492,"1B"
1.695168,"1B"
.4884757,"1B"
.7239431,"1B"
1.380875,"1B"
1.830395,"1B"
1.967114,"1B"
1.908834,"1B"
.9357521,"1B"
2.378731,"1B"
1.006493,"1B"
2.564718,"1B"
.2664788,"1B"
1.127414,"1B"
-.0242568,"1B"
-.1999753,"1B"
-.1062642,"1B"
.4705847,"1B"
1.133912,"1B"
1.043878,"1B"
.7932504,"1B"
1.220992,"1B"
2.616615,"1B"
2.395902,"1B"
2.585468,"1B"
-.9095684,"1B"
.9823855,"1B"
2.152242,"1B"
1.426882,"1B"
1.669694,"1B"
1.243933,"1B"
1.838944,"1B"
1.524636,"1B"
1.340269,"1B"
1.134742,"1B"
