cod_lote,cent_x,cent_y
730010302104,870087.9968,976515.1396
730010515403,871511.9815,974951.1311
730010323401,872102.9877,975858.1247
730010496101,872804.6682,980354.8386
730010193003,873005.0202,980075.1093
730010501103,873737.2295,978275.7955
730010203701,873852.2431,986661.3722
730010202001,873969.7164,987298.0438
730010209601,874728.0444,987112.1116
730010396301,875864.061,985755.0754
730260014703,894604.1516,1000774.892
730260028801,895039.1582,1002348.36
634010019702,802119.2322,981998.1224
634010020901,804349.7049,982491.8033
634010021201,805669.3011,983919.7038
634700009302,806596.2755,992778.2268
634010002305,807740.0995,982496.0237
634700049904,808759.2627,988679.0119
630010052802,814389.4616,982963.5719
631300051505,814875.4651,981003.154
630010063301,818451.8074,987396.1406
630010055901,818505.9856,988963.7751
630010060314,819273.5906,989570.354
630010061307,820173.4094,988796.1471
632720080503,822143.0596,1004613.145
632720087301,822313.2058,1003349.202
631900056304,822697.709,1002765.225
631900114101,823476.2956,1002318.481
631300000507,823762.4341,992214.995
630010076001,823928.0658,993587.211
631900034701,824334.375,998950.9727
631300033001,825630.6479,991277.2149
735550021903,812563.2878,856810.3317
735550507401,814059.2475,857256.8224
735550511701,814731.6833,856843.9639
735550003805,814894.2494,857873.8152
736160199801,815416.2583,859411.8076
736160101504,816724.3424,872432.7652
736160103405,818024.3363,871988.7575
730670065001,823100.6116,866797.9809
730670011801,824045.3088,870244.7209
731680178901,830028.517,902159.6004
731680049603,832705.5753,911145.5606
731680216301,835174.5587,909625.5462
731680527703,835383.6251,913406.9825
731680597302,836067.3207,911650.3511
731680348403,842874.1154,880676.9211
731680463405,843315.342,882209.5553
731680598202,844165.3544,884244.5438
731680111201,848261.5608,914060.4403
731680110401,848585.5641,914614.4366
731680125804,849029.5457,914081.9168
731680119401,849299.5675,915287.4298
764970018904,798258.6778,1000681.896
764970050302,799037.8234,998996.124
761220062702,803881.125,959128.4987
761220062301,804700.4478,958642.7523
761220004201,805236.4383,972122.716
633020091701,805400.8102,952137.5397
761220031702,805462.8365,961735.8535
633020044505,805664.7234,954062.2459
633020045505,806276.3495,954006.5503
633020045602,806500,953416.7479
633020033601,806800.4098,959075.9943
633020003305,807343.3857,960991.2865
633020025701,808997.4929,956736.0065
633020022402,809225.6195,956077.6236
633020046801,809504.037,954515.9243
633020012703,809989.2737,960184.4577
633020052604,810360.1673,958146.001
633020047505,810428.3028,957427.0174
633020056306,810611.3373,954799.6534
633020066006,811152.4284,956608.0276
633020057112,811171.3077,954080.3368
633020048905,815410.349,955536.1975
633020048802,815879.197,956664.8368
635480044202,816126.8638,968927.496
635480013106,816779.8294,967414.4788
635480016802,817172.2321,969193.2401
635480052802,817308.1694,970065.5568
635480010718,818471.8695,970545.4911
632120019303,818915.2994,975153.1995
635480010006,819296.7365,970448.1649
632120054801,819603.813,975408.4309
635480024204,819958.9915,974258.2049
632120022204,820220.0644,974902.3791
631300041706,827112.5304,991067.4393
631300039705,828212.3827,990924.7611
631300033703,828449.4237,993868.454
631300150801,829851.7223,991622.2306
730670376302,822377.2765,864865.7464
730670541703,822835.2779,865249.7422
730670619801,823052.3103,870092.7281
730670492202,824234.3181,871673.7159
730670618403,824621.0959,870005.8112
730670091603,825056.3001,869358.7164
735550360802,825839.198,838647.9524
735550188701,827033.0989,840345.7833
735550351504,827501.0936,839748.7818
735550186102,827551.1071,841805.7755
735550444501,828023.7765,841065.6293
735550184801,828197.3721,842505.0846
735550427104,828755.791,845149.1828
416760010101,829318.9523,819143.8324
735550176011,829835.0891,840107.7653
735550445401,829981.9859,843664.0853
416760113601,830128.9439,818251.8299
735550449002,830282.4386,845775.5768
735550348801,830431.5049,842798.2042
730670260603,830472.7212,851775.0478
730670553102,830855.1722,852881.7216
730670261701,830978.1708,852737.7212
735550167002,831030.6873,846734.3901
735550386004,831072.0726,838181.7627
735550290602,831721.1197,845496.7369
410010023507,832123.075,833737.7086
410010030707,832865.0505,835669.7583
416760179701,832966.1189,819031.8835
410010286401,835025.0797,837601.0357
410010034003,835580.0567,837817.7336
415240070103,838581.9031,816148.7811
416760087601,839012.9256,819752.7667
415240079402,839535.9326,821046.7592
415240004502,839550.5916,823493.1861
730670267502,840206.2704,870869.6075
415240005801,840246.9434,823022.7482
415240005601,840620.9445,823355.7446
730670275301,841050.2662,870599.6023
730670466003,841421.2597,869827.6018
415240103602,841897.9404,823345.7361
730670616001,841957.2631,870531.5961
730670274601,842317.2671,871219.5917
764970011904,797974.6498,1001607.535
761470008602,798463.1432,1006916.884
764970076119,799109.8826,1003502.805
761470007108,799153.1007,1007883.469
764970066701,799374.326,1004642.223
764970022203,799383.1178,999756.8951
761470016409,799714.5533,1005398.854
414830054101,808476.7432,774845.1082
414830050701,808814.7388,774283.1081
414830034802,809044.7133,770180.1209
414830136101,809078.7211,771494.1162
414830048501,809422.7325,773589.1068
414830181002,811125.938,771898.7717
767360021002,792945.1695,966515.4576
767360144007,804732.5809,956169.1137
761220076702,805056.5985,970556.1378
767360144207,805271.4161,956689.8435
767360148401,805443.4955,955568.0343
767360147413,806393.0991,956562.2025
413780224705,776220.1882,732977.9057
416600121405,778042.9874,712770.7739
416600308001,778425.496,711582.5065
413780186901,778509.615,733949.423
416600297203,778855.8133,711139.9423
193550608401,779464.1946,765590.8477
193550148101,779548.781,767588.538
193550403401,779832.7717,770161.0625
193550578401,780323.4929,767313.6478
413780197001,780681.6013,732854.4151
193550575701,780754.1547,767958.9431
413780004204,781476.4271,734037.8815
413780185103,781497.597,732621.4116
413780027001,784129.5923,733515.3941
413780147001,785363.5791,731936.393
195170232701,785846.9481,783142.2092
413780053405,786252.581,732870.3847
195170090201,787013.7627,782464.1343
195170612802,787179.2873,781207.0292
195170551101,790106.7548,781155.2199
195170451503,790334.623,774313.2582
413960684505,790365.7737,755189.7032
195170571401,790638.429,776313.2477
413960589301,791138.6873,755038.278
417910066402,792478.5024,722758.3886
417910263702,792797.4873,720225.3965
413960841801,792958.6791,754729.2687
413960846201,795190.7967,756929.1557
195170620501,798185.0732,775138.1144
195170489401,799765.1482,777102.9441
415480191004,802974.5722,742298.2564
415480305901,803122.9735,740167.9951
415480095504,804156.5629,741436.2529
413960178903,804509.6664,759551.1851
413960505503,806243.6526,758240.1796
766700040501,767491.3313,931936.7501
768340177201,774010.7794,930438.0972
768340081401,775967.9749,941391.2347
768340089905,776072.9711,931221.342
768340090304,776741.9116,931212.5512
768340101605,776783.4042,930033.6638
760360014803,777494.1722,942589.1166
768340093903,778221.1829,932165.3588
768340099401,778458.4477,930038.7738
761130089407,779098.359,945386.4011
761130096102,779893.8508,947018.1448
761130036504,781345.7137,951591.4111
761130088209,781870.8059,952058.8693
761130048313,782029.0928,950274.5007
761130085302,783388.5889,951569.8857
761130031704,785233.4027,946030.6382
761130030307,785246.7586,947452.16
768340129204,785551.0892,945114.0777
761130030506,785825.2649,946728.6913
761130098402,785850.4975,948114.1473
761130014801,787507.4654,950631.0799
761130067102,787888.0813,951226.64
761130066102,788850.823,949745.4282
768340017108,790699.0337,950108.664
768340219802,791154.7866,948631.9112
413590348701,764983.4893,700265.6192
192120113602,757394.9893,838938.8178
192120194301,759412.0986,839238.2043
192120188801,759650.3762,839631.7586
192120101901,760030.6409,838600.0389
192120095702,760086.1003,840831.2297
192120196401,760808.686,839496.3423
192120203103,761073.4612,841210.5223
192120036903,762042.4776,841595.0271
763060052403,762364.2815,905131.4354
763060010102,762751.8236,909585.7203
192120039302,762975.1146,842660.9463
763060011601,763601.561,909655.8238
763060016104,763619.5367,906743.0755
762750088707,764919.5197,850181.4924
763060077001,765226.0012,903979.9978
763060024802,766612.4619,906518.6761
762750097302,766671.8412,858700.0493
763060032902,766693.121,905530.8525
762750002701,766873.2336,859779.0311
762750004702,767415.2063,859349.0108
765200016408,767598.965,884074.7076
196980508401,721374.8574,813202.5187
196980293701,722296.6576,813935.7384
196980532101,723951.0622,815460.1252
196980566401,725964.7119,814591.5402
196980523901,728178.3584,812603.9025
196980557401,729168.2059,812601.272
196980455101,729949.4278,811678.4109
196980520801,731181.2809,813489.6754
196980023903,732005.223,823202.6011
196980340003,734948.44,816868.3869
196980350401,735278.1961,818162.5466
196980149201,735440.3641,818915.7168
196980225201,736858.5341,820769.3524
196980523302,737226.1078,817551.8003
191420346201,738753.215,820838.2472
191420179801,740052.1022,820059.1102
526830281503,623939.6474,637018.6549
522400000702,643417.7489,642638.3098
522400004401,643517.0511,639699.2741
522400059603,646834.267,644618.6255
522400025005,647639.8029,643233.6173
192560104101,682259.3304,759852.098
192560335201,688316.0975,764047.6726
192560363304,690559.7949,765833.7176
192560109601,694006.079,757906.8041
192560318702,695641.8886,767689.2957
192560101001,697273.6687,775010.7761
192560384401,697318.1288,764760.07
192561522201,698430.8621,763728.8702
197800130101,700947.4987,809505.8085
197800470801,701824.1011,812779.0546
197800071701,703709.1692,818762.4464
197800465501,704014.2462,810052.3298
198070625802,704435.82,749711.1306
197800099601,704673.3018,817690.7006
198070250601,704833.5064,757673.7058
197800394601,705541.4086,810258.5257
197800111001,705623.2339,817292.72
191300648001,705718.63,780414.6623
197800111701,706500.6182,819683.8592
198070128301,706599.4463,757711.8586
191300181101,706844.1133,781377.9778
198070163501,707418.5572,751395.507
198070136601,707908.1809,756973.2144
198070166801,708055.8261,749813.5057
198070628201,708323.9453,757580.9272
198070175102,708575.1897,750668.2741
191300242101,709707.7919,781681.4232
198070528701,709857.9495,750877.7374
198070309201,709909.7686,762177.1087
194730755402,710407.6823,805765.1474
194730568201,712219.4359,804967.6438
190010119701,712240.1355,766408.9361
190010146301,712921.1042,768060.2018
194730417202,715121.9412,805985.1134
191300683602,715309.0991,786529.6981
191300264401,715426.1766,788557.3826
194730530601,715966.7419,793820.1457
191301206401,716478.4533,786620.9332
191300305301,716892.2328,785134.4971
195480754201,716982.9963,791521.4008
194730945803,717130.7333,795364.7155
191300719501,717521.5708,786259.0423
194730537703,718746.6499,793519.9551
195480645702,722160.2341,800020.3449
195480621801,723701.888,796174.9367
195480057802,723781.2025,799036.3209
195480820501,725121.5741,798315.2691
191370113303,725596.4269,800839.3059
198240081301,725724.2509,775448.4645
198240070301,727067.8414,774342.341
191370127301,727284.9658,799291.6336
191301289501,728285.4163,778380.9868
191370671702,729172.3097,802305.4177
191370088501,729278.574,799637.8563
191000172601,678578.731,689916.1727
191000964803,679770.6802,688962.011
191000684601,680648.2139,691654.9598
191000730301,686863.5749,695076.7912
191000745701,689688.5308,694235.0393
193970071202,694468.9968,723131.0298
193970231401,695173.6468,729234.6194
193970411701,695777.3676,722023.2693
193970130501,695782.3874,721505.674
193970206002,696565.8943,724442.4884
196220036502,702029.3238,741179.0469
196220317101,702480.5543,742022.0231
196220034901,702716.1545,740738.1545
192561177801,702917.1087,756601.7729
198070230102,705706.9741,748213.8429
196220162501,709495.3648,740306.74
197600083301,710243.8133,741609.5196
196220162902,710730.472,739262.1444
197600113702,711224.2285,743260.1501
197600135601,712692.5882,740310.1637
526870187204,648540.0065,666079.2157
526870488101,649677.788,666809.6767
526870476301,651249.0835,665377.2527
526870219401,651251.8882,668000.1777
526870406401,651998.7734,668525.8717
523990441201,656534.2558,671774.9568
523990563303,656708.2441,672267.413
523990061602,656742.4949,670385.6279
523990007004,656816.4669,671641.3421
523990652701,657528.9551,670601.7768
523990296404,657987.8998,670116.3969
523990074706,659355.107,670650.5182
523990449901,659977.9955,670954.6522
523990487501,660907.186,671539.1019
523990097702,661769.313,670803.7803
523990555002,663222.6374,670318.9464
520510046601,664044.874,654837.1743
520510050403,664928.305,655781.9898
520510121506,665013.3816,656430.0703
522030356201,666045.7064,671095.8396
526940090106,666490.7161,655169.3934
522030364001,666500.0984,672281.792
526780414801,608149.1788,645705.7562
526780003401,608638.9592,646389.3959
526780398901,609160.7415,650107.5876
526780151503,609394.1255,645427.6563
524180183201,612973.4478,655160.7523
524180157104,614593.3549,654405.2003
524180047701,615120.1427,659407.4745
524180178503,615693.2014,655050.8755
524180035001,615794.6334,656706.7029
524180049701,616122.5311,658390.2648
526830300502,623626.7983,637591.0191
526830209901,623900.1821,637518.5639
440780012602,1152234.7,1691098.192
440780014201,1153530.854,1690432.75
542060195901,1074699.756,1430779.777
542060055006,1077349.772,1431702.742
542060050104,1077532.761,1430923.739
542060200303,1079460.842,1436851.72
542060057919,1080501.783,1436921.187
542060212401,1081413.012,1437122.306
542060069103,1082811.835,1436014.674
542060071204,1084100.808,1433885.655
548000089303,1089242.753,1429428.581
548000110305,1089981.737,1428123.57
686150107703,1105452.858,1295653.585
680010041602,1110543.559,1283021.692
680010042503,1110982.713,1285295.611
688200024903,1111974.105,1284500.644
688200024606,1112126.036,1282216.661
688200006902,1113837.493,1282850.846
685470014303,1116191.687,1256500.906
541090000203,1122274.319,1395402.114
547200133704,1126269.353,1397811.061
541090088403,1126997.28,1392385.05
541090021401,1130104.165,1383809.005
541090021601,1131385.327,1383664.743
541090027202,1133910.17,1384135.954
547200096801,1135316.263,1390992.937
543130044801,1137986.95,1362145.676
543130055001,1138505.835,1359150.89
542230119804,1140154.111,1320918.042
542230067304,1143317.04,1322652.603
546800008302,1145354.086,1368166.013
546800015504,1145898.92,1367746.733
542390020304,1153959.563,1339097.687
542390037503,1155107.572,1339773.672
540990042301,1156708.56,1338961.651
542390004701,1157987.587,1347623.359
542390000602,1159275.697,1349225.613
541720010602,1161214.508,1335232.592
540990002702,1161438.671,1347316.584
541720018707,1161958.184,1334363.922
541720012602,1162513.502,1334814.575
540010000401,1188671.109,1379695.201
687550071606,1091194.115,1205348.526
687550019703,1091603.908,1205655.194
687550068804,1092554.019,1206073.472
687550012001,1094261.837,1210258.503
680790016304,1095036.806,1217710.502
680790027801,1095129.855,1218582.4
687550001903,1095606.522,1211215.821
680790014504,1095876.444,1217508.692
680790032004,1096139.953,1218815.826
687550001911,1096440.989,1210891.157
680790031701,1096573.771,1218401.025
685490005201,1101743.748,1213385.271
685490035101,1102071.032,1208805.846
685490038504,1102204.254,1208391.229
686790089004,1102905.508,1213708.462
686790089201,1103234.109,1213614.812
686790090203,1103269.143,1213884.79
685330035045,1103383.067,1208626.342
685330012301,1103554.705,1208287.17
685330035022,1103601.483,1208889.035
688550023920,1108273.525,1205741.942
682290049506,1108633.758,1226586.596
682290064512,1109044.271,1227323.111
688550033908,1109662.393,1205461.948
688550068106,1110120.204,1206061.988
688550069603,1111287.569,1205728.183
686890049601,1066821.554,1256225.829
686890236802,1068081.855,1257207.484
686890219806,1071220.472,1249641.78
686890144505,1071836.471,1249583.773
686890070203,1072866.462,1248898.761
686890087605,1078292.541,1255713.692
686890086301,1079501.105,1255290.374
686890192105,1080918.471,1255926.675
688950011401,1082567.532,1255241.64
688950010904,1082814.622,1255683.401
158970123101,1103666.72,1078156.708
154550054801,1108814.927,1062113.462
683200107301,1066499.591,1173610.912
681760003807,1068834.771,1189596.864
687700013901,1068864.098,1171865.811
683200109510,1068991.172,1176697.672
682110034003,1069604.748,1187677.858
682110013001,1070182.654,1187191.715
687700015301,1070829.705,1174611.198
682110026001,1072659.766,1189651.82
683200187701,1081030.81,1180047.205
685000074401,1081100.668,1182106.733
683220031401,1083325.779,1191893.694
683220007402,1085459.77,1191409.67
683220044001,1085978.774,1191773.663
684640038806,1121520.876,1204492.222
684640111701,1124538.915,1208062.181
152990021701,1078588.264,1055227.014
683680006401,1034888.129,1141887.384
683680090001,1035474.366,1140645.238
680200058003,1035825.239,1137973.181
680200034302,1036967.981,1139664.583
680200032103,1037171.34,1138865.921
680770076401,1047752.875,1150209.191
680770099801,1049994.404,1149982.407
680770002201,1050832.372,1152102.118
154690041002,1060512.472,1143743.58
154690118602,1061146.754,1143173.401
158160075301,1062018.243,1144153.786
158160004801,1062595.338,1150633.989
158160083803,1063054.773,1143588.255
158160105601,1063756.073,1147933.887
158160046101,1065824.996,1148168.567
151850077401,1068571.1,1157325.736
151850041701,1070408.448,1161543.885
151850030802,1071855.408,1158163.874
253940024502,962377.8167,1086210.134
253940063104,962676.8281,1087418.13
258850308703,964492.0162,1106828.085
258850213201,966781.0342,1108933.06
258850368702,967289.9974,1105287.059
258850317702,970587.8424,1090083.048
258850169702,973389.8442,1090687.02
154010003201,981291.894,1101667.321
154010014801,983111.9826,1105989.9
154010022701,983743.0386,1102663.532
682710054502,1011717.199,1130880.57
682710019401,1013368.202,1131467.552
682710018402,1013835.225,1133678.544
680200018601,1015531.166,1128301.534
680200069406,1016327.126,1128514.34
680200072503,1016510.148,1126696.526
680200101903,1017731.346,1127099.485
253940282603,961075.8252,1086867.146
253940020801,961157.8082,1085149.148
258230041304,976209.7792,1084540.001
258230036101,976729.759,1082570
258230230101,977229.7697,1083747.993
255180119302,985070.8098,1089051.906
255180171402,986956.8328,1091669.883
255180013401,988286.7981,1088413.875
255180178202,993804.4649,1087456.797
154420069501,1004539.114,1105230.089
152120042201,1006483.888,1100236.671
154420044902,1006934.941,1105505.658
154420044202,1006941.967,1107847.45
152120006801,1007437.897,1101322.66
152120016701,1008256.833,1095190.662
154420038402,1008684.951,1106755.638
152120018302,1009595.819,1094045.65
151090014601,1009791.166,1096874.954
154420033201,1010428.094,1105386.065
151090053002,1010552.095,1096668.3
151090020303,1012907.706,1094919.498
253280111301,954113.2677,1026788.316
257180065904,959999.3502,1036916.241
257180048401,960076.3576,1037715.239
256580007304,976307.3831,1043784.074
256580009801,976375.37,1042421.076
256580008201,977209.3829,1043957.065
256580026601,977421.3377,1039261.072
256580073202,978655.3636,1042226.054
251680071405,939056.3598,1033690.441
258670102001,944952.277,1025838.402
253200148503,945966.4601,1045928.355
253200079202,946896.4315,1043013.352
253200155101,948398.4663,1047032.331
258670069901,948400.3733,1037017.349
254890018101,967442.5308,1057442.133
258620064001,968436.5254,1057079.124
258620019901,969728.547,1059570.107
258620060502,969931.5211,1056905.11
258620176504,970547.5118,1056059.105
258620261101,971865.4938,1054443.096
255130270301,985738.5174,1059563.952
255130277901,985830.5423,1062137.946
255130189601,985920,1061480.946
255130080401,986313.5513,1063135.939
255800023201,930598.102,1013713.952
255800012004,931680.2151,1016125.541
250860007304,932222.2285,1017738.533
256620203201,935070.3668,1019881.709
256620100604,942574.2898,1026732.422
255960049509,946066.1618,1013411.417
255960185601,946400.1663,1013981.412
254880028807,947795.316,968104.1931
254880018002,948181.7075,969123.6581
255960066901,948240.1915,1017191.389
254880018501,948371.5647,969134.6273
255960183402,949050.1918,1017390.382
255960199402,949065.1803,1016117.384
255960093201,949402.1567,1013624.386
250400185201,953099.1824,1017279.345
250400007301,953946.2509,1024927.321
250400085201,954046.1961,1018986.333
250400168302,955299.2484,1024949.309
250400086903,955361.1791,1017441.324
258050031301,957172.7707,972639.4116
258780390801,957175.9055,987748.3741
258780403703,957259.0944,986041.6724
251230089601,957706.155,1015350.306
258780366501,958442.8846,985762.3674
258050109401,958498.8274,974090.4078
258050033901,958632.9799,972706.1163
258050046301,958957.4824,974879.5668
258780114302,959356.9055,988338.353
252450062501,959380.561,995810.1689
252450199402,960846.9594,994682.3244
252450090518,960885.9754,996460.3198
253860125201,961223.4266,1006654.908
252450223401,961847.9413,992950.3195
257970002501,963419.0645,1006874.273
257970064502,963709.0624,1006707.271
252450010505,963872.0109,1001123.282
256450006401,965261.0801,1000601.709
256450083501,965487.6488,999149.4296
256450020401,966194.9865,999046.2655
256450008401,967302.9862,999296.2547
733520223902,947614.6272,953421.5453
733520105302,951577.5237,942655.5407
733520188801,952015.5223,942645.537
733520233101,952938,943821.5257
250530004301,958865.6695,961697.4251
250530075602,959139.6721,962081.4217
250530032201,959921.6781,962990.4124
256490044101,961040.5836,952598.4308
250530030801,961481.6652,962005.4012
256490015701,962248.5969,954491.4149
252900089701,966495.6949,966867.3437
252900084302,966863.6672,963862.3485
252900087601,967462.6661,963924.343
252900128501,967490.1657,967452.7203
257430107001,967521.958,979407.0732
252900116302,967940.6809,965721.3338
252900086601,968028.6769,965308.3342
732360176501,912943.1526,883521.0325
732360260001,915859.1144,879792.0214
732360193415,916056.1455,883846.0072
732360058701,916164.1762,882007.1145
732360198702,917272.1252,881738.0042
732360214801,918859.1844,889900.9662
732360196501,918889.1361,883778.9851
732360078903,919060.1232,882197.9888
732360265101,919373.1982,891836.9561
732360211701,921728.1879,891453.9387
735630067902,922413.284,903728.896
735630008303,923371.2893,904742.8853
732260174701,929486.8994,919193.1172
738730008303,938805.4523,930022.6849
738730126304,938832.4378,928303.6895
738730008701,939436.4457,929766.8068
738730186301,939628.4416,929037.6807
738730001301,940110.4678,932293.6676
738730185101,940683.4523,930652.6673
738730110301,941176.4584,931534.6607
738730016502,941669.4607,931984.6552
411320021704,863701.5721,779181.7457
411320004202,864906.4629,779924.3951
411320003701,865448.9977,780048.8764
410200006710,865768.5279,778389.7718
410200014602,867355.9958,772066.2607
410200280402,868110.5118,772569.742
410200209104,868575.4065,773575.4737
411320038702,869019.4294,787509.6273
410200191501,869619.0813,773618.587
411320041305,870399.6062,788118.6676
411320025601,871403.5852,785544.6706
410010101101,893188.7198,816654.4051
417990143206,894841.7173,817142.3915
417990075702,895534.777,825790.3554
417990148601,895915.7155,817424.3828
417990237001,896252.7619,824044.3565
417990267302,896942.784,827451.3394
417990253301,897429.7734,826233.3401
417990233202,898102.7579,824402.3418
730240040005,904785.0642,868711.142
730240041702,905596.0578,868203.1375
730240002901,905874.0698,869912.1299
410780101102,906284.8582,842012.2197
730240046602,908460.0559,869180.1126
730240048401,909142.0496,868644.109
410780019801,909586.859,843648.1894
412060043202,913593.9119,852511.1286
418070109702,795360.4036,706615.4361
418070445004,796598.3979,706453.4302
418070340607,797116.5707,706675.8089
418070320306,797220.9645,706070.5174
418070509701,803532.4068,713191.3654
418070023603,803678.4158,714916.3577
410260025602,807152.3929,713284.345
413190220204,813786.0052,707557.0883
413190220001,814413.3312,707476.3283
413190085201,817831.3112,706440.3136
413190265201,817978.6658,708497.5172
412980180202,826739.3824,725293.1855
412980671102,827203.6791,728633.543
412980801001,827762.7974,727599.5844
412980283802,828376.3568,722036.1891
412980430204,828463.3883,727500.1664
412980229905,829532.2216,723276.0635
413060131305,840011.4539,746140.0231
412980641002,840939.4085,739276.0448
412980812404,841278.1363,742192.9288
412980812709,841504.5715,740801.3804
412980771502,841620.4017,738603.0434
413060259501,841830.6685,747421.6905
413060138701,842031.4685,749820.9964
413060161601,842150.4545,747618.0042
413060160004,843329.4532,748154.9949
413060012403,844205.5244,760194.9428
413060064104,844408.5155,758905.9464
413060092703,844410.4826,753604.9668
413060243701,844639.4916,755202.9593
413060078003,844691.4256,754800.2254
413060203701,844919.5208,751806.576
413060073002,845044.5039,757424.9482
413060036603,845635.5166,759834.9352
413060099104,845652.4719,752667.9629
413060094507,845884.5594,754519.0028
413060269001,847583.5149,760747.9194
410200312601,853982.4957,761605.8758
410200091802,854467.4869,760530.8769
410200270301,854949.4936,761867.8686
410200105403,855840.3352,762105.1733
410200097208,856247.1064,763828.9292
410200231207,856494.7223,762417.1415
410200125203,859017.1026,763860.5465
415510391901,764055.4468,691038.6596
415510157901,764309.4768,697266.634
415511338408,764522.4639,694832.6424
415510786401,765064.446,691678.6521
415510180001,765223.092,693884.3497
415510382301,765763.0326,692357.3876
415511407602,765899.4676,696663.6284
415300318905,767605.8872,680035.012
415511299508,767748.472,698935.6103
415300319103,767942.221,679282.5557
415510407903,768277.4233,689640.6442
415510801704,769163.4313,691940.6306
415510421302,769365.4162,689084.6409
415300110602,769443.5575,679125.6986
415511416302,769715.4316,692448.6257
415300029201,771719.3656,680840.6625
415300220304,772961.9962,679775.3728
415300181102,773609.1953,680660.7188
415510114204,776660.2951,700470.0588
415510054902,777816.4562,703491.5411
415510106702,778212.9223,702073.5499
410060246402,779889.3415,682710.6139
410060732704,780077.1378,681465.9126
415510088601,780680.4425,703019.528
415511429102,780723.353,685632.5977
415510084904,781012.0907,704662.0267
415511306703,781090.3544,686207.5934
410060491901,781105.7735,680637.4571
410060685703,781148.3365,682725.6075
410060648604,781603.2017,679516.3027
410060301003,781639.3402,683869.6003
410060674003,782006.3243,681014.6102
410060196604,782187.3269,681672.6065
415510495005,782495.3565,687745.58
415511368501,782955.3461,686056.5845
410060720103,783107.3131,679718.61
415510997002,785462.3781,694266.5381
415510329208,785784.3698,692935.5419
415511176201,786327.3783,694976.5308
410060000901,787062.3607,692156.5384
410060338402,794384.6357,694302.552
410060048807,794412.3451,694927.4886
410060052803,794535.0036,692443.1896
410060065404,795894.3103,693624.5811
410060070803,796556.7812,692359.7422
417700041302,796753.3528,698161.4629
417700004501,797093.1732,701379.227
417700030702,797679.3437,697181.462
417700049207,798138.3538,699393.4504
417700124003,816192.3101,705027.3286
470010032302,996621.6184,1717636.463
470010023143,998581.8125,1719022.735
470010023203,999713.7793,1717001.962
470010023701,999969.7134,1717865.065
471890026103,1003058.346,1704660.128
471890063602,1003500.124,1687763.423
471890024102,1003723.83,1704107.167
471890061404,1004382.738,1687534.613
471890141806,1004604.1,1685791.4
471890087903,1006192.907,1684437.54
471890075114,1007625.357,1685632.996
471890077701,1007680.267,1684408.185
471890105910,1007725.04,1680754.335
471890105902,1007946.418,1680880.402
471890074901,1008365.047,1685918.128
471890085305,1008502.471,1681525.821
471890084101,1008576.459,1682380.371
471890073206,1008746.11,1685334.338
471890104805,1008929.932,1678975.297
471890083905,1009061.076,1682873.324
471890205301,1009233.599,1681200.018
472880026401,1019854.213,1645328.536
205700011501,1044461.335,1637033.936
205700003603,1048622.831,1637687.96
205700032803,1049200.6,1639892.589
205700004601,1049585.594,1637168.602
205700002101,1051732.617,1640484.554
205700089901,1058358.768,1649372.487
205700055601,1059608.78,1648118.401
205700091901,1059970.802,1651303.469
205700092102,1061559.788,1649957.442
200010044801,1067447.048,1654448.585
200010041602,1073837.935,1657225.285
200010020901,1076637.134,1673654.096
200010211201,1077116.186,1673374.29
200010185806,1078840.202,1674027.266
441100002503,1134459.159,1659822.376
441100002201,1135201.248,1660829.232
440780022701,1152826.339,1691166.56
470010039302,1008815.807,1733141.54
470010044901,1009091.138,1732400.306
52340008901,761023.5401,1271960.058
58420034401,771246.3871,1253333.935
52840117301,771901.3359,1247565.92
58470242302,772004.7594,1185961.877
52840052801,772784.3518,1249185.915
58470095601,773308.819,1188906.839
58470097501,774555.7902,1185455.826
51380405601,774644.3582,1249590.898
58470105702,775054.7744,1183568.82
52340268701,783108.5273,1266639.846
52340106702,783232.5201,1265838.844
51380182701,784080.244,1235638.794
51380374901,784843.246,1235752.787
51380180801,784982.2446,1235569.785
51380219102,787346.246,1235416.764
51380194301,787790.2496,1235754.76
51250105203,787528.0846,1201112.299
51250240201,787820.982,1199458.112
51250159901,789446.9275,1199738.708
51250160701,789467.9395,1201103.709
51250068401,790412.9216,1198973.698
51250156103,791109.1202,1199698.708
51250061001,791671.9183,1198486.687
51250221601,793315.9214,1198682.672
50420145301,793695.7921,1221228.678
51130145207,794052.3903,1250193.721
50420263602,794706.9981,1207146.667
50420160301,794727.0372,1211483.671
51250175501,794965.9131,1197606.657
51130217401,795214.5136,1250951.668
50420302101,796638.9955,1223897.02
50420301401,796687.1568,1224479.666
50420271302,796706.7165,1209904.594
50420073602,796810.0361,1211161.652
51130031501,797026.3423,1244631.686
51130030401,798299.3804,1248557.679
53610005802,804788.8199,1293859.685
53610005701,804891.8183,1293651.683
53610014101,805818.8038,1292009.671
53610219605,806240.8146,1293045.669
53610115702,809316.4986,1281011.858
53610284601,813096.6738,1277413.579
53610358001,817494.8158,1299476.631
53610061201,817653.896,1299492.568
53610058603,818705.8943,1299149.557
51010157003,778156.4146,1140923.768
51010070201,778255.216,1139753.087
51010007903,778776.1424,1140572.482
51010022204,779206.8634,1141781.161
51010031823,780164.1531,1138304.064
51010016404,780766.4068,1139882.746
51010019020,781016.1825,1138926.175
