"","cod_lote","prod_elevs"
"8870",440010030304,955
"8871",158970013401,1501
"8872",158970085902,1450
"8873",446500023703,1075
"8874",158970031301,1603
"8875",204000021804,1170
"8876",158970031701,1399
"8877",204000000506,1436
"8878",684980060301,1297
"8879",446500005602,1484
"8880",204000000703,1565
"8881",204000000504,1608
"8882",204000000807,1595
"8883",688550084201,1454
"8884",688550003702,1454
"8885",684980016802,1558
"8886",682640019501,1723
"8887",682640026201,1711
"8888",682640022601,1628
"8889",200130011901,1643
"8890",200130012102,1123
"8891",200130010904,1184
"8892",681670035601,1400
"8893",200130018105,1437
"8894",206210031404,1217
"8895",681670052501,1470
"8896",682170070301,1657
"8897",200130059802,1369
"8898",682170058102,1824
"8899",686790049701,1649
"8900",682170150101,1799
"8901",206210029703,1848
"8902",680510027804,1637
"8903",682170167001,1690
"8904",682290010703,1713
"8905",200130074004,1846
"8906",200130070508,1689
"8907",200130071701,1944
"8908",547200085701,1176
"8909",541090035706,1286
"8910",547200073301,1374
"8911",541090047501,992
"8912",540510071204,1449
"8913",540510081201,1447
"8914",540510000301,1493
"8915",540510000401,1493
"8916",540510111905,1384
"8917",542230019203,1191
"8918",540510000902,1142
"8919",542230009902,1096
"8920",540510107502,1534
"8921",542230033401,1450
"8922",540510108901,1254
"8923",540510105801,1254
"8924",546600072001,1108
"8925",540510006601,1222
"8926",542610017901,1413
"8927",540510099003,1018
"8928",542610013402,1303
"8929",542610007604,1312
"8930",542610011601,1097
"8931",542610022702,1315
"8932",542610028701,1242
"8933",542610004601,1216
"8934",542610043602,1012
"8935",542610006103,987
"8936",540990032801,1265
"8937",540990003501,1675
"8938",541720053405,1387
"8939",544050007401,1132
"8940",544050006901,1336
"8941",544050001203,1179
"8942",543770060501,1704
"8943",543770055901,1512
"8944",545990019402,1758
"8945",548200026304,1504
"8946",548200024301,1805
"8947",548200015201,1650
"8948",548200048901,1560
"8949",471890053901,1296
"8950",472880042501,1108
"8951",472880036302,803
"8952",205700012502,1409
"8953",205700048601,1641
"8954",446500003501,1190
"8955",440010031201,1155
"8956",446500009802,1075
"8957",52340137002,1149
"8958",52840014101,1087
"8959",58470074701,1832
"8960",58470092801,1820
"8961",51380014903,1334
"8962",51380014301,1384
"8963",51380432301,1581
"8964",51380116901,1231
"8965",51380464201,1571
"8966",51380140202,1250
"8967",51380039101,1349
"8968",51380047701,1446
"8969",51380046501,1604
"8970",51380151701,1672
"8971",51380275501,1514
"8972",51380373403,1649
"8973",51250124101,2157
"8974",51250148402,1678
"8975",51250050202,1940
"8976",51250134202,2102
"8977",55430120201,1509
"8978",55430024801,1921
"8979",53610244901,1672
"8980",53610020601,1809
"8981",53610041706,1823
"8982",665940775101,1864
"8983",53610036005,1424
"8984",51010010003,1667
"8985",56420017008,1971
"8986",56420095210,1667
"8987",51010100504,1344
"8988",51010027702,1579
"8989",51010075002,1618
"8990",51010076404,1588
"8991",50910224102,1659
"8992",50930100902,1652
"8993",51010061108,1618
"8994",52090008801,1751
"8995",56420113102,1451
"8996",56420089802,1581
"8997",50910003712,1538
"8998",50930124101,1564
"8999",50910091205,1450
"9000",50910035106,1399
"9001",50910034001,1278
"9002",50930128301,1790
"9003",52090021104,1858
"9004",56420083510,1580
"9005",52090025403,1633
"9006",50440097902,1960
"9007",50910053606,1601
"9008",50910090403,1370
"9009",52090014601,1836
"9010",50930121903,1570
"9011",50910031304,1551
"9012",50910031402,1467
"9013",50440132702,1719
"9014",53530004901,1235
"9015",50440049001,1603
"9016",52090050301,1918
"9017",53530004702,1166
"9018",50440129903,1713
"9019",50910062504,1186
"9020",50440018901,1593
"9021",50440022302,1652
"9022",50440118002,1362
"9023",762460017808,1570
"9024",760540004806,1646
"9025",762460089504,1464
"9026",760540062205,1619
"9027",760540015710,1484
"9028",52090159901,1858
"9029",52090202502,1812
"9030",52090200304,1687
"9031",52090117401,1725
"9032",52090145704,1594
"9033",52090196305,2022
"9034",52090208504,1747
"9035",52090128302,1826
"9036",52090133305,1608
"9037",52090208902,1608
"9038",52090094701,1556
"9039",52090089902,1581
"9040",52090136803,1723
"9041",52090136802,1732
"9042",52090093614,1513
"9043",50910027805,1459
"9044",50340342005,1584
"9045",50910042005,1683
"9046",50340124403,1822
"9047",50340137005,1763
"9048",50340162402,1835
"9049",50340260901,1845
"9050",50340262702,1760
"9051",50340331504,1654
"9052",50340170401,1705
"9053",50340263401,1596
"9054",50340285103,1724
"9055",50340176015,1677
"9056",50340190809,1702
"9057",50340215701,1290
"9058",762330143502,1244
"9059",762330042301,1420
"9060",763770071001,1539
"9061",762330108905,1343
"9062",762330108705,1440
"9063",762330080803,1418
"9064",53640023101,1510
"9065",50340476502,1394
"9066",50340046216,1297
"9067",53640123803,1679
"9068",53640086405,1799
"9069",50340212301,1444
"9070",53640149602,1704
"9071",55760060501,1750
"9072",55760110402,1837
"9073",50340310701,1514
"9074",50340049004,1793
"9075",53640126001,2004
"9076",50340044904,1429
"9077",53640170901,1859
"9078",55760046502,2020
"9079",50340075402,1461
"9080",50340299801,1605
"9081",50340355702,1711
"9082",50340229809,1857
"9083",50340063601,1655
"9084",50340233003,1731
"9085",50340236006,1897
"9086",50340238902,1889
"9087",53640075901,1944
"9088",50340076801,2013
"9089",57890046401,1784
"9090",57890108401,1542
"9091",57890101602,1606
"9092",57890175402,1050
"9093",57890101901,977
"9094",51450009101,2125
"9095",51450021601,1880
"9096",51450126801,1744
"9097",51450109702,1375
"9098",51450027301,1796
"9099",51450115502,1778
"9100",51450040201,1682
"9101",51450101102,1726
"9102",51450054401,1652
"9103",190500218901,1612
"9104",190500221902,1307
"9105",190500254701,1208
"9106",660450119801,1649
"9107",660450211301,1501
"9108",664560064801,1599
"9109",664560064401,1599
"9110",660880032802,1341
"9111",660880046403,1539
"9112",660880228502,1539
"9113",660880040106,1466
"9114",660880206403,1372
"9115",660880379302,1501
"9116",665940043501,1884
"9117",176140251701,2021
"9118",176140675601,2014
"9119",176140226802,1819
"9120",176140354202,1841
"9121",665940467402,1770
"9122",665940461307,1700
"9123",665940250201,1721
"9124",665940149603,1453
"9125",665940412201,1530
"9126",665940091301,1403
"9127",176140496301,1683
"9128",176140084101,1532
"9129",177770021204,1363
"9130",177770058710,1930
"9131",177770222105,1396
"9132",177770184201,1808
"9133",177770107908,1651
"9134",660450062704,1688
"9135",660750030104,1532
"9136",660750045802,1505
"9137",660750039902,1187
"9138",660750055101,1354
"9139",178770026901,1398
"9140",660880064807,1646
"9141",660880052702,1760
"9142",660880052901,1760
"9143",660880264804,1366
"9144",660880119808,1537
"9145",660880142708,1338
"9146",660880083403,1746
"9147",660880110002,1537
"9148",660880079202,1798
"9149",660880079204,1798
"9150",660880026304,1448
"9151",660880093406,1537
"9152",660880154001,1439
"9153",660880165502,1676
"9154",660880161302,1605
"9155",170880211202,1056
"9156",660880348907,1493
"9157",660880208401,1316
"9158",660880229806,1556
"9159",170880086301,1349
"9160",170880186801,1065
"9161",170880001001,1291
"9162",170880080405,1508
"9163",176650038214,1716
"9164",176650093506,1611
"9165",176650289403,1706
"9166",176650078603,1421
"9167",176160005207,1483
"9168",176650071510,1454
"9169",176160011005,1544
"9170",170420183905,1580
"9171",176160097703,1544
"9172",176160026809,1639
"9173",176650110233,1263
"9174",176650124014,1295
"9175",176650110222,1263
"9176",170420308401,1767
"9177",170420031701,1769
"9178",176160011704,1374
"9179",176160254906,1400
"9180",170420256905,1833
"9181",170420056701,1607
"9182",170420346001,1644
"9183",176160232409,1264
"9184",170420357909,1416
"9185",170420357814,1416
"9186",760410070603,1821
"9187",760410036020,1577
"9188",762430003002,1944
"9189",762430075901,1239
"9190",663830022501,1690
"9191",760410061803,1227
"9192",663830013205,1699
"9193",663830058002,1598
"9194",663830048603,1387
"9195",663830026901,1646
"9196",663830051803,1398
"9197",663830084005,1317
"9198",666870029310,1813
"9199",666870046701,1490
"9200",660450014501,1783
"9201",666870076909,1377
"9202",660450016817,1718
"9203",660450044602,1955
"9204",666870056604,1491
"9205",660450046905,1816
"9206",666870052002,1587
"9207",660450040801,1545
"9208",660450071003,1333
"9209",660450065301,1504
"9210",666870085004,1261
"9211",660450158001,1871
"9212",660450089603,1568
"9213",666870172403,1135
"9214",660450075701,1671
"9215",660450113704,1519
"9216",660450110905,1236
"9217",768230002003,1501
"9218",768230001901,1501
"9219",768230003901,1382
"9220",768280045208,1706
"9221",766160031104,1525
"9222",766160026002,1525
"9223",768280121503,1312
"9224",766160216103,1430
"9225",768280147301,1427
"9226",768280090107,1620
"9227",768280085903,1390
"9228",194730011601,1672
"9229",194730163101,1791
"9230",194730109701,1406
"9231",194730368302,1880
"9232",763640055101,1402
"9233",190750279902,1488
"9234",190750079001,1807
"9235",190750283901,1368
"9236",192560233401,2347
"9237",56280214305,1627
"9238",56280069303,1627
"9239",56280279201,1548
"9240",56280242603,1833
"9241",54110274703,2041
"9242",54110198403,1458
"9243",54110224103,1847
"9244",58190008601,1701
"9245",58190132602,1800
"9246",50790232901,1961
"9247",50790040801,1489
"9248",50790038701,1379
"9249",50380046601,1823
"9250",50380060902,1816
"9251",50790054801,1325
"9252",50380071601,1696
"9253",50380210401,1687
"9254",50790219101,1897
"9255",53100036201,1813
"9256",53100090805,1599
"9257",53100039902,1261
"9258",53100041301,1594
"9259",53100075601,1391
"9260",50590013701,1501
"9261",53470092703,1480
"9262",53470107903,1522
"9263",50590047002,1521
"9264",52400312502,1233
"9265",52400193602,1335
"9266",53470153501,1492
"9267",52400048501,1281
"9268",53470119601,1491
"9269",53470048201,1491
"9270",58900212002,1707
"9271",58900132501,1652
"9272",58900130201,1668
"9273",58900266001,1755
"9274",56900073901,1786
"9275",56900089801,1712
"9276",58900080202,1491
"9277",58900049104,1460
"9278",58900041503,1416
"9279",58900046101,1416
"9280",58610001001,1368
"9281",58610033401,1576
"9282",52820162604,1147
"9283",52820028403,1561
"9284",52820170805,1659
"9285",52820228902,1666
"9286",58610083101,1808
"9287",58610046801,1993
"9288",50300047501,1534
"9289",52820045201,1477
"9290",58610009701,1357
"9291",52820063202,1740
"9292",52820066302,1817
"9293",52820061701,1896
"9294",52820197701,1941
"9295",52820125314,1563
"9296",50010089109,1900
"9297",50010090502,1776
"9298",50010089105,2084
"9299",52120015701,1616
"9300",52120019701,1858
"9301",52120003501,1788
"9302",52120017601,1936
"9303",56790009601,1459
"9304",56790166701,1840
"9305",172720017201,1213
"9306",56790260701,1338
"9307",172720060101,1440
"9308",173880010101,1573
"9309",173880121003,1617
"9310",173880010001,1747
"9311",54670181601,1597
"9312",173880016407,1775
"9313",54670124201,1271
"9314",170500005101,1779
"9315",173880058703,1372
"9316",54670184901,1424
"9317",170500107902,1695
"9318",175130015501,1681
"9319",175130010205,1680
"9320",170500037702,1588
"9321",50020037813,1512
"9322",170500037503,1588
"9323",176530125205,1253
"9324",54670029702,2022
"9325",50020049206,1676
"9326",50020046302,1844
"9327",50020064808,1516
"9328",50020073202,1729
"9329",50020061401,1742
"9330",54670023801,2220
"9331",50020187507,1925
"9332",176530003904,1647
"9333",170130036201,1482
"9334",176530121716,1701
"9335",170500136101,1868
"9336",170500024404,1775
"9337",50020038601,1832
"9338",170130037301,1480
"9339",170130038802,1143
"9340",50020074906,1740
"9341",54670017701,1686
"9342",170500065902,1783
"9343",170500064703,1681
"9344",50020128802,2068
"9345",176530095701,1495
"9346",50020196902,1796
"9347",50020131505,1942
"9348",176530107506,1668
"9349",176530084601,1664
"9350",50020149601,1698
"9351",50020148701,1614
"9352",176530064103,1887
"9353",170130091403,1492
"9354",170130095209,1540
"9355",170130195804,1571
"9356",170130125603,1592
"9357",57560217006,1532
"9358",57560091402,1367
"9359",57560130002,1792
"9360",57560127501,1931
"9361",56900103702,1826
"9362",50210033201,1699
"9363",56900173902,1750
"9364",56900111204,1914
"9365",56670141601,1552
"9366",56670150902,1485
"9367",56670066501,1643
"9368",56670151604,1433
"9369",56670150402,1405
"9370",56700036305,1563
"9371",56700048401,1491
"9372",56700063202,1345
"9373",174860199901,1135
"9374",170010153914,1271
"9375",170010364301,1271
"9376",170010140619,1399
"9377",174860173511,1317
"9378",170010193527,1271
"9379",174860052501,1315
"9380",170010175801,1472
"9381",174860220502,1315
"9382",170010086001,1329
"9383",174860056001,1354
"9384",174860177601,1468
"9385",170010126152,1451
"9386",170010143415,1398
"9387",170010200501,1517
"9388",54830182616,1675
"9389",54830025701,1361
"9390",54830110701,1544
"9391",54830033802,1668
"9392",54830010002,1751
"9393",54830238202,1443
"9394",54830027402,1291
"9395",54830000302,1678
"9396",54830116701,1254
"9397",51970061403,1326
"9398",54830037402,1115
"9399",54830048001,1171
"9400",51970059401,1145
"9401",51970047101,1118
"9402",51970039702,1384
"9403",51970209404,1192
"9404",175410137401,1942
"9405",175410144601,1556
"9406",175410197103,782
"9407",56520073406,1340
"9408",175410094201,741
"9409",175410349101,1522
"9410",175410285702,1413
"9411",176620106901,1140
"9412",176620123101,1272
"9413",176620471801,1359
"9414",176620468201,1033
"9415",664400120704,1406
"9416",664400098905,1183
"9417",664400192201,1297
"9418",664400146805,1488
"9419",664400039904,1756
"9420",664400038101,1488
"9421",664400153719,1323
"9422",664400152808,1414
"9423",664400079102,1231
"9424",664400077313,1154
"9425",664400178602,1617
"9426",661700058201,1415
"9427",171740084101,1205
"9428",171740049501,1368
"9429",171740056801,1313
"9430",175240097908,1154
"9431",175240046703,1367
"9432",660010078701,1492
"9433",660010080501,1539
"9434",660010077408,1482
"9435",171740130401,1234
"9436",175240109102,1243
"9437",171740001846,1299
"9438",660010091402,1598
"9439",171740001124,1334
"9440",660010083401,1519
"9441",171740080011,1351
"9442",171740003706,1249
"9443",171740011308,1309
"9444",175240101301,1312
"9445",175240028504,1189
"9446",175240029505,1465
"9447",175240029702,1122
"9448",175240026130,1541
"9449",175240029609,1209
"9450",170010141102,1227
"9451",170010148224,1311
"9452",170010114905,1343
"9453",170010315011,1153
"9454",170010039805,1377
"9455",170010104611,1350
"9456",171740042006,1515
"9457",170010148105,1349
"9458",733470061803,1961
"9459",733470078905,1730
"9460",733470060501,1730
"9461",174330014804,1950
"9462",174330011102,1844
"9463",733470039802,1640
"9464",174330011801,1844
"9465",733470031903,1542
"9466",733470043701,1606
"9467",733470072201,1476
"9468",731520076604,1859
"9469",174330146301,1768
"9470",738700050303,1799
"9471",174330148702,1499
"9472",174440308002,1869
"9473",174330164804,1288
"9474",738700166502,1417
"9475",738700168001,1417
"9476",731520085401,1754
"9477",174330054702,1673
"9478",174330161008,1324
"9479",174440303001,1470
"9480",738700168602,1538
"9481",174440031301,1347
"9482",731520028501,1691
"9483",731520083302,1852
"9484",174440094302,1393
"9485",174440035904,1567
"9486",738700059402,1563
"9487",731520040801,1293
"9488",731520043001,1624
"9489",732830214701,1574
"9490",174440089501,1532
"9491",732830361604,1417
"9492",174440026303,1263
"9493",732830011101,1078
"9494",732830199303,1636
"9495",174440116002,1624
"9496",732830114601,1374
"9497",732830190607,1308
"9498",732830231101,950
"9499",732830167404,1368
"9500",732830425902,1263
"9501",732830228203,1219
"9502",732830236101,1147
"9503",732830423201,1046
"9504",664400010601,1567
"9505",664400134603,1658
"9506",664400006903,1493
"9507",666820120904,1617
"9508",664400000603,1475
"9509",666820109305,1562
"9510",666820156703,1617
"9511",666820140110,1617
"9512",666820129506,1633
"9513",666820122202,1710
"9514",666820172102,1630
"9515",666820023703,1495
"9516",666820025505,1742
"9517",666820027101,1636
"9518",666820032613,1461
"9519",666820028205,1636
"9520",666820100503,1556
"9521",666820040905,1559
"9522",666820041204,1613
