"","cod_lote","ao","semestre","cosecha","sta_num","heat_index","distance","elev_diff"
"17193","151850036301","2009","1","1","16","2153.1","35406.8410935612","350"
"17194","151850038101","2009","1","1","16","2153.1","25343.5673337618","321"
"17195","151850052001","2009","2","2","26025110","2822.44","21670.9096409017","1590"
"17196","151850071005","2009","1","1","26025110","2862.96","21741.1755302281","1870"
"17197","151850071603","2009","2","2","26025110","2822.44","21191.1068978763","1574"
"17198","151850094001","2009","2","2","26025110","2822.44","23333.7197262194","1575"
"17199","152120019101","2009","2","1","26025110","2822.44","22666.1784264275","1761"
"17200","152120027501","2009","1","2","26025110","2862.96","23051.5705345711","1701"
"17201","152120036805","2009","1","2","26025110","2862.96","24648.8895208899","1824"
"17202","152120044801","2009","2","1","26025090","1635.44","16498.4369958898","1452"
"17203","152990020201","2009","1","1","26025090",".","14673.4848732488","1548"
"17204","154010006401","2009","1","2","26025090",".","13847.9236278948","1513"
"17205","154010008401","2009","2","1","26025090","1635.44","9143.14710962012","1559"
"17206","154010014501","2009","1","2","26025090",".","16766.9836260844","1336"
"17207","154010016501","2009","2","1","26025090","1635.44","15812.2837358622","1428"
"17208","154010024001","2009","1","2","31","1921.1","18336.251500677","-272"
"17209","154420001502","2009","1","2","26025090",".","15240.8222811233","1508"
"17210","154420004301","2009","2","1","28","1828","11475.4961629383","41"
"17211","154420006501","2009","2","1","28","1828","11137.6842999575","30"
"17212","154420012001","2009","2","1","26025090","1635.44","10718.3127299185","1565"
"17213","154420022901","2009","2","1","28","1828","10241.2192116548","54"
"17214","154420029101","2009","1","2","28","1976.3","9430.30600562113","-7"
"17215","154420039301","2009","2","1","28","1828","4868.32291233901","-123"
"17216","154420048902","2009","2","1","28","1828","6001.01053093662","-27"
"17217","154420060807","2009","1","2","26025030",".","9970.50466293102","1639"
"17218","154420071301","2009","2","1","26065020","2840.36","10463.8547721676","393"
"17219","154550043102","2009","2","2","26065020","2840.36","9375.58177371185","223"
"17220","154550043502","2009","1","1","26065020","2889.13448275862","11925.5088724139","479"
"17221","154550099701","2009","2","2","26065020","2840.36","12517.3511867772","298"
"17222","154690086302","2009","1","1","26065020","2889.13448275862","9093.25397103057","669"
"17223","154690118501","2009","2","2","26065020","2840.36","8929.64501436075","477"
"17224","154690193001","2009","2","2","26035070",".","16979.3117460928","-849"
"17225","154690210102","2009","2","2","31","1727.6","12060.7353402712","-30"
"17226","154800022401","2009","2","1","31","1727.6","10731.2890286352","16"
"17227","155110033303","2009","2","2","31","1727.6","12092.512910409","-30"
"17228","155110035201","2009","2","2","31","1727.6","9891.6064513387","-32"
"17229","156600021205","2009","1","1","31","1921.1","9746.92560842071","-49"
"17230","156600038601","2009","1","1","21055020",".","20903.7134574098","473"
"17231","156860047201","2009","1","1","21055020",".","22905.7901647755","911"
"17232","158160000801","2009","2","2","21055020",".","21945.2832912221","689"
"17233","158160003103","2009","1","1","31","1921.1","37022.2832552673","84"
"17234","158160005401","2009","2","2","31","1727.6","37099.6290077943","126"
"17235","158160013301","2009","1","1","31","1921.1","34885.3690213997","39"
"17236","158160024201","2009","2","2","31","1727.6","33718.7648139152","79"
"17237","158160094601","2009","2","2","31","1727.6","32428.459133582","-150"
"17238","158160096602","2009","2","2","28","1828","13278.3988222009","-335"
"17239","158160107401","2009","1","1","28","1976.3","17938.0609890332","-298"
"17240","158160121102","2009","1","1","28","1976.3","17377.9855428189","-199"
"17241","158970019901","2009","1","1","28","1976.3","18715.0232377004","-342"
"17242","158970025402","2009","1","1","28","1976.3","4510.34412386417","22"
"17243","158970041901","2009","1","1","28","1976.3","15915.2842870636","-334"
"17244","158970048002","2009","2","2","28","1828","2785.67763379431","7"
"17245","158970106901","2009","1","1","28","1976.3","10229.8152064125","-66"
"17246","158970111601","2009","2","2","28","1828","2407.61488939689","-63"
"17247","158970124101","2009","2","2","28","1828","3613.10415575435","-95"
"17248","170010000305","2009","2","1","28","1828","3660.68006624991","-119"
"17249","170010000841","2009","1","2","28","1976.3","7023.59389950832","-37"
"17250","170010001718","2009","1","2","31","1921.1","14811.205467131","83"
"17251","170010002312","2009","2","1","31","1727.6","18553.0114486122","53"
"17252","170010007602","2009","1","2","31","1921.1","19561.8162951243","81"
"17253","170010007805","2009","2","1","31","1727.6","18578.9607011703","79"
"17254","170010009201","2009","1","2","31","1921.1","19494.5119255346","248"
"17255","170010010626","2009","2","1","26025030",".","8496.30476930621","1201"
"17256","170010051216","2009","2","1","28","1828","16052.7248943247","-44"
"17257","170010075301","2009","1","2","26025030",".","17546.3345750199","1319"
"17258","170010086413","2009","1","2","28","1976.3","17171.6414041961","-206"
"17259","170010088010","2009","2","1","26025030",".","11175.3324864003","1673"
"17260","170010088602","2009","2","1","26025030",".","10986.2299206946","1177"
"17261","170010088712","2009","1","2","26025030",".","8890.70558548354","1355"
"17262","170010091704","2009","1","2","26025030",".","17539.6826672897","1172"
"17263","170010106301","2009","1","2","26025030",".","12771.8180370459","1408"
"17264","170010107003","2009","2","1","26025030",".","9238.79838802817","1410"
"17265","170010127006","2009","1","2","28","1976.3","17404.6798311867","-34"
"17266","170010127022","2009","2","1","26025110","2822.44","16793.416273771","1623"
"17267","170010132612","2009","2","1","28","1828","16580.284270286","-208"
"17268","170010132721","2009","2","1","31","1727.6","16956.1448449723","133"
"17269","170010132837","2009","1","2","28","1976.3","24654.5496196922","192"
"17270","170010132840","2009","1","2","28","1976.3","26637.4222669921","453"
"17271","170010132901","2009","2","1","26025110","2822.44","24472.4386141728","1504"
"17272","170010133110","2009","1","2","28","1976.3","22517.8692465162","-211"
"17273","170010152217","2009","1","2","31","1921.1","8288.36479211663","45"
"17274","170010154737","2009","2","1","31","1727.6","9225.86078417418","73"
"17275","170010159302","2009","1","2","31","1921.1","10440.063287484","-426"
"17276","170010180104","2009","2","1","31","1727.6","11489.5557281761","143"
"17277","170010180120","2009","1","2","31","1921.1","11621.7150897779","114"
"17278","170010193302","2009","1","2","31","1921.1","9729.87914867571","113"
"17279","170010195507","2009","2","1","26025090","1635.44","3692.5696770437","1634"
"17280","170010198906","2009","1","2","26025090",".","2293.99542622994","1610"
"17281","170010203907","2009","1","2","26025090",".","4869.87736068283","1593"
"17282","170010223904","2009","1","2","26025090",".","4218.47784777741","1692"
"17283","170010257301","2009","1","2","28025020",".","3673.31157031656","-56"
"17284","170010287205","2009","2","1","28025020","3458.24404761905","3659.60210520881","75"
"17285","170010287801","2009","2","1","23065060",".","8249.4543588103","-561"
"17286","170010289602","2009","2","1","33","2221.8","6457.8090255364","-168"
"17287","170010304911","2009","1","2","33","2312.3","6859.51015317073","-226"
"17288","170010340902","2009","1","2","33","2312.3","5058.46311564775","11"
"17289","170010345905","2009","2","1","33","2221.8","4492.47711662742","35"
"17290","170010345932","2009","2","1","21205670",".","5213.29972787291","-443"
"17291","170010345934","2009","1","2","23065060",".","2757.15095951842","-514"
"17292","170010356006","2009","1","2","21195060","2971.1","8277.05316930927","538"
"17293","170010360714","2009","2","1","21195060","2877.44","9416.7404285467","504"
"17294","170010368401","2009","1","2","21195060","2971.1","8246.07417392523","538"
"17295","170010377601","2009","2","1","21195070","1223.39857142857","10448.0534991884","-677"
"17296","170130022610","2009","2","1","21195070","1223.39857142857","9338.02254180372","-572"
"17297","170130022701","2009","1","2","23065200",".","20108.1455403774","219"
"17298","170130025104","2009","2","1","23065060",".","19461.3017215455","-574"
"17299","170130055105","2009","1","2","21206280","624.135714285714","8963.3438785308","-1342"
"17300","170130069502","2009","1","2","21206280","624.135714285714","8647.68169600551","-1750"
"17301","170130069909","2009","2","1","21205660","3108.44","9968.02287264978","631"
"17302","170130070004","2009","1","2","21205660",".","10331.6022238866","338"
"17303","170130071003","2009","2","1","21205660","3108.44","10221.5126939027","518"
"17304","170130072001","2009","2","1","21206280","533.285714285714","9133.73552171423","-1203"
"17305","170130143507","2009","1","2","21206280","624.135714285714","10426.991825532","-1625"
"17306","170130145704","2009","2","1","21195070","1223.39857142857","7650.94023747505","-514"
"17307","170130164305","2009","1","2","23065200",".","5961.96264776193","599"
"17308","170130164608","2009","1","2","23065200",".","5391.50055139434","480"
"17309","170130164619","2009","2","1","23065200",".","6982.88796857193","296"
"17310","170130259801","2009","1","2","23065200",".","7688.35298325149","499"
"17311","170420074912","2009","1","2","23065200",".","7675.39231190622","551"
"17312","170420122502","2009","1","2","23065200",".","4304.5873883926","767"
"17313","170420139708","2009","2","1","23065200",".","5475.9138535838","755"
"17314","170420160701","2009","2","1","23065060",".","2890.50969608948","-667"
"17315","170420183601","2009","2","1","34","2146.4","12944.3705673048","208"
"17316","170420207805","2009","1","2","34","2235.7","13369.3213542304","-76"
"17317","170420223412","2009","2","1","34","2146.4","12021.0183881058","81"
"17318","170420223605","2009","1","2","21","2043.8","14339.7555729593","-573"
"17319","170420227507","2009","2","1","21","1970.3","13560.8350563126","-320"
"17320","170420231709","2009","1","2","21","2043.8","14246.5188300325","-428"
"17321","170420286402","2009","2","1","23065120","1432.02945812808","7800.0211915322","-177"
"17322","170420286605","2009","1","2","23065120",".","7828.7723088375","-410"
"17323","170420323603","2009","2","1","23125140","2422.36","12920.6512879657","177"
"17324","170420324201","2009","1","2","23125140","2484.27517241379","10580.6569201407","-265"
"17325","170420324605","2009","2","1","41","2095.8","15624.3423068925","-135"
"17326","170420348208","2009","2","1","21235010",".","18942.029059492","927"
"17327","170420352601","2009","1","2","21235010",".","17428.9725025091","1027"
"17328","170500004112","2009","1","2","21235010",".","20140.6393395114","1159"
"17329","170500007916","2009","2","1","21235010",".","20638.1702180362","1082"
"17330","170500011002","2009","2","1","33","2221.8","12461.4522526298","368"
"17331","170500011409","2009","1","2","33","2312.3","11326.9427032922","361"
"17332","170500015101","2009","2","1","33","2221.8","11916.3578562557","45"
"17333","170500015405","2009","1","2","33","2312.3","9341.2281250834","173"
"17334","170500033001","2009","1","2","33","2312.3","10231.2859378518","346"
"17335","170500033002","2009","2","1","33","2221.8","9652.20497728423","55"
"17336","170500037102","2009","2","1","33","2221.8","9568.52317269103","-37"
"17337","170500052602","2009","1","2","33","2312.3","9596.34665555069","-56"
"17338","170500054004","2009","2","1","33","2221.8","7967.34968703679","15"
"17339","170500055803","2009","1","2","33","2312.3","12700.175341988","306"
"17340","170500057404","2009","2","1","33","2221.8","9877.03403663525","-36"
"17341","170500059302","2009","2","1","33","2221.8","11827.3256388438","284"
"17342","170500060403","2009","1","2","21206280","624.135714285714","8283.72941414891","-1323"
"17343","170500061603","2009","2","1","21206280","533.285714285714","7713.90964914434","-911"
"17344","170500087402","2009","2","1","21206280","533.285714285714","7004.60442698258","-1329"
"17345","170500092203","2009","2","1","21206280","533.285714285714","8909.20089234893","-1203"
"17346","170500105901","2009","1","2","21206280","624.135714285714","8341.48139771224","-1525"
"17347","170500131002","2009","2","1","21195060","2877.44","7018.53638009478","799"
"17348","170500133502","2009","1","2","21195060","2971.1","8599.11522946791","950"
"17349","170500146602","2009","1","2","23065100",".","10226.7948381913","-811"
"17350","170500150102","2009","1","2","23065100",".","5744.61276049589","-695"
"17351","170500151102","2009","2","1","23065100",".","7501.67174631394","-786"
"17352","170500169803","2009","1","2","23065100",".","10064.3915150903","-692"
"17353","170880007808","2009","2","1","23065100",".","7836.23336506412","-916"
"17354","170880012817","2009","1","2","23065100",".","10282.2712339649","-906"
"17355","170880020204","2009","2","1","21235010",".","23655.0888232247","1054"
"17356","170880025904","2009","2","1","23065060",".","16531.0532185704","-1061"
"17357","170880028101","2009","1","2","21235010",".","23249.148302796","1142"
"17358","170880068603","2009","2","1","23065060",".","20557.9507465763","-910"
"17359","170880068908","2009","1","2","23065060",".","15716.8197581964","-827"
